2023-01-10 15:48:10,432 - INFO: <4> [Train] Episode 3700, Step 19956: Average Return(100)=0.00, Return=0.00, Speed=698.58 (steps/s), ETA=1.91 (mins)
2023-01-10 15:48:10,997 - INFO: <4> [Train] Episode 3800, Step 20313: Average Return(100)=0.01, Return=0.00, Speed=697.30 (steps/s), ETA=1.90 (mins)
2023-01-10 15:48:11,621 - INFO: <4> [Train] Episode 3900, Step 20747: Average Return(100)=0.00, Return=0.00, Speed=697.26 (steps/s), ETA=1.89 (mins)
2023-01-10 15:48:11,919 - INFO: <4> [Train] Episode 4000, Step 20949: Average Return(100)=0.00, Return=0.00, Speed=697.07 (steps/s), ETA=1.89 (mins)
2023-01-10 15:48:12,159 - INFO: <4> [Train] Episode 4100, Step 21109: Average Return(100)=0.00, Return=0.00, Speed=696.83 (steps/s), ETA=1.89 (mins)
2023-01-10 15:48:13,542 - INFO: <4> [Train] Episode 4200, Step 22089: Average Return(100)=0.00, Return=0.00, Speed=697.34 (steps/s), ETA=1.86 (mins)
2023-01-10 15:48:21,129 - INFO: <4> [Train] Episode 4300, Step 27528: Average Return(100)=0.00, Return=-0.46, Speed=701.12 (steps/s), ETA=1.72 (mins)
2023-01-10 15:48:22,249 - INFO: <4> [Train] Episode 4400, Step 28318: Average Return(100)=0.00, Return=0.00, Speed=701.24 (steps/s), ETA=1.70 (mins)
2023-01-10 15:48:22,454 - INFO: <4> [Train] Episode 4500, Step 28456: Average Return(100)=0.00, Return=0.00, Speed=701.10 (steps/s), ETA=1.70 (mins)
2023-01-10 15:48:22,630 - INFO: <4> [Train] Episode 4600, Step 28572: Average Return(100)=0.00, Return=0.00, Speed=700.92 (steps/s), ETA=1.70 (mins)
2023-01-10 15:48:22,814 - INFO: <4> [Train] Episode 4700, Step 28692: Average Return(100)=0.00, Return=0.00, Speed=700.70 (steps/s), ETA=1.70 (mins)
2023-01-10 15:48:22,991 - INFO: <4> [Train] Episode 4800, Step 28806: Average Return(100)=0.00, Return=0.00, Speed=700.44 (steps/s), ETA=1.69 (mins)
2023-01-10 15:48:23,216 - INFO: <4> [Train] Episode 4900, Step 28958: Average Return(100)=0.00, Return=0.00, Speed=700.31 (steps/s), ETA=1.69 (mins)
2023-01-10 15:48:25,075 - INFO: <4> [Train] Episode 5000, Step 30261: Average Return(100)=-0.02, Return=0.00, Speed=700.34 (steps/s), ETA=1.66 (mins)
2023-01-10 15:48:26,131 - INFO: <4> [Train] Episode 5100, Step 31015: Average Return(100)=-0.01, Return=-0.20, Speed=700.67 (steps/s), ETA=1.64 (mins)
2023-01-10 15:48:26,408 - INFO: <4> [Train] Episode 5200, Step 31203: Average Return(100)=-0.10, Return=-0.98, Speed=700.53 (steps/s), ETA=1.64 (mins)
